time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,weathercode,city,latitude,longitude,region
2024-07-29,29.3,23.3,25.3,32.2,24.8,3.8,3.8,24.0,46.1,254,18.21,33274.68,3.95,55,Hyderabad,17.385,78.4867,Telangana
2024-07-30,29.9,23.4,26.0,32.0,25.6,0.0,0.0,25.1,47.5,258,14.64,22733.37,3.84,3,Hyderabad,17.385,78.4867,Telangana
2024-07-31,29.6,23.4,26.1,32.8,25.2,1.5,1.5,26.3,47.5,270,18.22,36028.85,4.35,53,Hyderabad,17.385,78.4867,Telangana
2024-08-01,29.0,23.7,25.5,30.5,25.6,3.7,3.7,23.4,43.2,263,11.94,4296.11,3.18,55,Hyderabad,17.385,78.4867,Telangana
2024-08-02,27.4,22.9,24.5,28.7,24.5,11.5,11.5,29.2,55.4,260,10.66,4681.86,2.66,61,Hyderabad,17.385,78.4867,Telangana
2024-08-03,28.2,23.1,25.4,30.0,24.1,0.4,0.4,30.3,57.2,259,12.68,11673.37,3.6,51,Hyderabad,17.385,78.4867,Telangana
2024-08-04,29.0,22.9,25.2,31.2,23.9,4.9,4.9,24.9,47.9,254,16.91,31580.26,3.94,63,Hyderabad,17.385,78.4867,Telangana
2024-08-05,30.2,22.7,25.8,33.9,24.6,0.5,0.5,21.4,40.3,261,19.31,38774.9,4.42,51,Hyderabad,17.385,78.4867,Telangana
2024-08-06,29.1,22.5,25.2,31.2,24.8,5.5,5.5,21.5,41.8,273,16.98,24792.59,3.83,55,Hyderabad,17.385,78.4867,Telangana
2024-08-07,25.1,22.6,23.5,28.6,25.4,22.2,22.2,18.9,38.5,268,7.46,4942.42,1.63,65,Hyderabad,17.385,78.4867,Telangana
2024-08-08,29.0,22.0,24.6,32.9,23.6,7.9,7.9,18.5,35.3,287,17.61,23105.23,3.76,63,Hyderabad,17.385,78.4867,Telangana
2024-08-09,30.3,21.9,25.3,34.2,25.0,3.6,3.6,15.6,31.3,278,19.88,32042.11,4.26,61,Hyderabad,17.385,78.4867,Telangana
2024-08-10,30.3,22.8,26.0,35.1,26.0,0.4,0.4,14.8,30.2,281,24.12,42903.09,5.1,51,Hyderabad,17.385,78.4867,Telangana
2024-08-11,29.4,22.9,25.8,32.6,25.7,0.2,0.2,16.1,32.4,287,20.29,38300.09,4.52,51,Hyderabad,17.385,78.4867,Telangana
2024-08-12,28.2,23.1,24.9,33.0,25.9,39.0,39.0,11.7,24.5,291,14.62,23808.75,3.05,65,Hyderabad,17.385,78.4867,Telangana
2024-08-13,30.4,22.6,26.2,35.5,26.2,2.2,2.2,10.2,24.8,307,22.38,42032.34,4.6,53,Hyderabad,17.385,78.4867,Telangana
2024-08-14,30.8,23.6,27.0,37.3,26.9,0.2,0.2,10.1,18.0,56,20.55,39943.53,4.34,51,Hyderabad,17.385,78.4867,Telangana
2024-08-15,31.0,23.3,26.5,38.1,28.0,1.1,1.1,11.4,23.0,92,21.05,38114.45,4.45,53,Hyderabad,17.385,78.4867,Telangana
2024-08-16,31.2,23.1,25.4,38.5,28.1,26.6,26.6,20.0,37.8,62,15.24,24275.49,3.13,65,Hyderabad,17.385,78.4867,Telangana
2024-08-17,30.4,22.8,26.4,35.9,26.7,3.2,3.2,10.8,24.5,100,20.14,40247.2,4.2,61,Hyderabad,17.385,78.4867,Telangana
2024-08-18,31.2,23.6,26.5,37.9,27.9,7.8,7.8,9.3,21.2,101,20.58,39897.33,4.33,63,Hyderabad,17.385,78.4867,Telangana
2024-08-19,28.8,23.6,25.2,34.7,28.4,17.3,17.3,8.0,19.1,271,11.76,14400.0,2.45,63,Hyderabad,17.385,78.4867,Telangana
2024-08-20,29.9,23.1,25.5,35.2,27.3,8.2,8.2,7.6,16.2,220,15.34,26466.46,3.26,61,Hyderabad,17.385,78.4867,Telangana
2024-08-21,31.2,23.0,26.7,36.9,27.6,7.4,7.4,12.0,27.0,140,23.08,41690.92,4.85,63,Hyderabad,17.385,78.4867,Telangana
2024-08-22,30.1,22.7,25.7,34.3,27.0,6.9,6.9,17.5,36.7,225,18.34,27949.63,3.97,63,Hyderabad,17.385,78.4867,Telangana
2024-08-23,28.4,23.2,25.5,30.7,25.9,0.2,0.2,22.2,41.4,241,12.18,17528.39,3.18,51,Hyderabad,17.385,78.4867,Telangana
2024-08-24,27.3,22.9,24.3,28.1,24.2,12.7,12.7,27.2,55.1,245,10.73,2004.39,2.63,61,Hyderabad,17.385,78.4867,Telangana
2024-08-25,27.0,22.1,24.1,28.9,23.2,9.1,9.1,26.9,52.2,252,11.65,13851.74,2.81,61,Hyderabad,17.385,78.4867,Telangana
2024-08-26,29.2,22.4,25.0,31.9,23.5,1.8,1.8,28.0,51.1,252,20.43,37944.15,4.53,51,Hyderabad,17.385,78.4867,Telangana
2024-08-27,29.7,22.4,25.1,32.2,24.0,4.0,4.0,26.4,49.0,257,19.58,40705.34,4.44,61,Hyderabad,17.385,78.4867,Telangana
2024-08-28,29.3,22.4,25.3,32.9,23.9,3.3,3.3,27.4,50.0,263,20.01,42083.95,4.46,63,Hyderabad,17.385,78.4867,Telangana
2024-08-29,29.2,22.3,25.1,32.3,23.7,1.0,1.0,22.2,41.8,280,18.78,26624.91,4.24,51,Hyderabad,17.385,78.4867,Telangana
2024-08-30,24.8,22.9,23.8,28.0,25.5,15.9,15.9,19.8,35.6,286,5.68,0.0,1.43,63,Hyderabad,17.385,78.4867,Telangana
2024-08-31,25.1,21.9,23.1,26.4,22.8,25.0,25.0,27.1,52.6,292,5.3,0.0,1.41,63,Hyderabad,17.385,78.4867,Telangana
2024-09-01,23.1,21.7,22.4,24.8,22.2,72.0,72.0,28.3,51.5,281,3.59,0.0,1.11,65,Hyderabad,17.385,78.4867,Telangana
2024-09-02,25.1,22.0,23.5,26.5,23.0,19.6,19.6,26.8,47.9,268,7.51,0.0,2.06,63,Hyderabad,17.385,78.4867,Telangana
2024-09-03,27.6,22.8,24.6,29.5,24.1,8.8,8.8,25.0,46.4,274,13.05,20745.13,3.02,63,Hyderabad,17.385,78.4867,Telangana
2024-09-04,28.1,22.6,24.4,30.4,24.4,7.9,7.9,28.2,56.2,282,15.26,25025.89,3.23,63,Hyderabad,17.385,78.4867,Telangana
2024-09-05,29.4,22.6,25.1,32.6,24.7,3.7,3.7,23.2,43.9,282,17.03,26851.08,3.79,63,Hyderabad,17.385,78.4867,Telangana
2024-09-06,29.0,22.6,25.2,32.3,24.9,2.9,2.9,21.4,43.9,286,17.91,31177.6,3.89,61,Hyderabad,17.385,78.4867,Telangana
2024-09-07,26.5,22.8,24.0,29.0,24.9,10.3,10.3,21.7,40.3,282,9.45,3600.0,2.1,61,Hyderabad,17.385,78.4867,Telangana
2024-09-08,26.4,22.7,23.7,28.7,24.8,16.1,16.1,18.4,34.6,280,6.22,2798.41,1.54,63,Hyderabad,17.385,78.4867,Telangana
2024-09-09,25.0,22.7,23.5,27.4,24.2,12.9,12.9,22.0,40.3,273,5.57,0.0,1.43,61,Hyderabad,17.385,78.4867,Telangana
2024-09-10,29.3,22.4,25.1,31.1,23.8,2.5,2.5,24.2,47.5,269,16.19,22765.22,3.78,61,Hyderabad,17.385,78.4867,Telangana
2024-09-11,29.4,22.0,25.1,31.1,22.9,0.1,0.1,24.9,46.1,260,19.72,40863.77,4.53,51,Hyderabad,17.385,78.4867,Telangana
2024-09-12,28.7,22.1,25.1,30.4,23.4,0.0,0.0,23.8,44.3,264,19.02,41080.83,4.45,3,Hyderabad,17.385,78.4867,Telangana
2024-09-13,28.7,21.9,24.8,31.0,23.3,0.0,0.0,21.5,42.5,274,23.42,40381.22,5.13,3,Hyderabad,17.385,78.4867,Telangana
2024-09-14,29.2,21.7,24.9,31.2,23.6,0.0,0.0,21.9,43.6,283,22.54,41611.11,4.91,3,Hyderabad,17.385,78.4867,Telangana
2024-09-15,29.4,21.8,25.2,31.5,23.4,0.0,0.0,20.8,40.3,280,23.52,41876.45,5.24,3,Hyderabad,17.385,78.4867,Telangana
2024-09-16,27.8,22.2,24.5,29.9,23.8,0.8,0.8,21.2,41.0,296,17.36,36202.86,4.04,51,Hyderabad,17.385,78.4867,Telangana
2024-09-17,29.8,22.1,25.2,32.4,23.8,0.0,0.0,21.7,41.8,295,24.07,41203.21,5.29,3,Hyderabad,17.385,78.4867,Telangana
2024-09-18,29.5,21.0,24.8,32.8,22.6,0.1,0.1,14.7,29.5,288,23.26,41228.39,4.95,51,Hyderabad,17.385,78.4867,Telangana
2024-09-19,30.4,21.1,25.5,35.2,23.5,0.0,0.0,8.5,21.2,284,23.75,41012.92,5.01,3,Hyderabad,17.385,78.4867,Telangana
2024-09-20,30.9,22.1,25.8,36.2,25.0,0.4,0.4,14.7,31.3,311,22.44,36033.34,4.83,51,Hyderabad,17.385,78.4867,Telangana
2024-09-21,29.5,22.3,24.9,35.0,25.7,6.1,6.1,16.1,32.0,311,15.83,27059.87,3.29,63,Hyderabad,17.385,78.4867,Telangana
2024-09-22,29.3,22.2,24.7,33.7,24.8,2.4,2.4,17.3,32.8,319,15.21,25452.54,3.18,61,Hyderabad,17.385,78.4867,Telangana
2024-09-23,29.2,22.2,24.8,34.0,25.5,20.0,20.0,11.7,25.6,309,12.97,16906.53,2.7,63,Hyderabad,17.385,78.4867,Telangana
2024-09-24,29.3,22.5,25.2,33.6,26.3,13.6,13.6,11.1,23.0,314,13.96,29639.87,2.93,63,Hyderabad,17.385,78.4867,Telangana
2024-09-25,28.7,22.7,24.7,32.6,26.3,14.6,14.6,13.9,25.6,259,15.81,20388.35,3.24,63,Hyderabad,17.385,78.4867,Telangana
2024-09-26,27.8,22.9,24.8,30.1,26.0,8.6,8.6,20.2,38.5,247,12.38,12524.53,2.76,63,Hyderabad,17.385,78.4867,Telangana
2024-09-27,29.0,22.8,25.3,31.1,24.8,0.0,0.0,18.8,37.4,244,14.96,25127.19,3.6,3,Hyderabad,17.385,78.4867,Telangana
2024-09-28,29.6,22.2,25.5,33.3,25.4,0.0,0.0,13.9,27.0,244,18.67,39873.88,4.0,3,Hyderabad,17.385,78.4867,Telangana
2024-09-29,30.7,22.1,26.1,36.0,25.5,0.8,0.8,6.1,16.6,180,20.79,39818.9,4.3,51,Hyderabad,17.385,78.4867,Telangana
2024-09-30,29.9,22.5,25.8,35.9,26.7,3.7,3.7,8.3,18.4,217,18.77,37632.69,3.84,61,Hyderabad,17.385,78.4867,Telangana
2024-10-01,31.2,22.7,26.4,37.1,27.3,2.7,2.7,11.2,22.7,51,21.19,39626.27,4.45,61,Hyderabad,17.385,78.4867,Telangana
2024-10-02,31.8,22.4,26.4,37.3,26.3,3.1,3.1,19.5,37.4,294,22.26,39600.0,4.68,61,Hyderabad,17.385,78.4867,Telangana
2024-10-03,31.5,22.5,26.1,36.9,25.6,1.1,1.1,14.8,30.6,296,22.0,39600.0,4.66,55,Hyderabad,17.385,78.4867,Telangana
2024-10-04,30.7,22.4,25.8,36.3,25.7,0.1,0.1,12.3,28.1,296,21.36,39600.0,4.45,51,Hyderabad,17.385,78.4867,Telangana
2024-10-05,30.4,22.3,24.9,36.5,25.7,2.2,2.2,18.2,34.2,295,20.86,37239.18,4.21,61,Hyderabad,17.385,78.4867,Telangana
2024-10-06,30.7,22.3,25.6,36.1,26.2,1.4,1.4,19.8,38.9,40,20.15,38925.05,4.19,53,Hyderabad,17.385,78.4867,Telangana
2024-10-07,30.0,21.7,25.4,34.3,25.4,2.1,2.1,15.3,31.0,81,20.07,36902.73,4.2,55,Hyderabad,17.385,78.4867,Telangana
2024-10-08,29.7,21.6,25.2,33.8,25.5,0.2,0.2,12.2,25.2,104,21.25,39600.0,4.46,51,Hyderabad,17.385,78.4867,Telangana
2024-10-09,30.2,22.4,25.2,34.5,26.2,2.7,2.7,15.7,30.6,121,19.82,38091.35,4.11,55,Hyderabad,17.385,78.4867,Telangana
2024-10-10,29.2,22.5,25.0,33.0,25.9,1.4,1.4,16.3,36.4,107,18.95,39600.0,3.93,53,Hyderabad,17.385,78.4867,Telangana
2024-10-11,29.7,22.6,24.9,33.0,24.9,1.7,1.7,19.7,38.2,113,17.02,32856.39,3.61,53,Hyderabad,17.385,78.4867,Telangana
2024-10-12,29.5,22.3,24.9,33.2,25.6,4.4,4.4,16.1,34.6,122,15.94,34858.01,3.34,61,Hyderabad,17.385,78.4867,Telangana
2024-10-13,29.7,22.2,25.2,33.6,26.1,2.7,2.7,13.8,28.4,111,17.22,38603.43,3.62,61,Hyderabad,17.385,78.4867,Telangana
2024-10-14,28.6,21.0,25.1,32.9,24.5,0.2,0.2,10.6,25.2,77,15.92,26790.5,3.36,51,Hyderabad,17.385,78.4867,Telangana
2024-10-15,29.4,22.1,24.6,33.1,26.2,11.0,11.0,15.0,32.4,94,13.92,18725.72,2.96,63,Hyderabad,17.385,78.4867,Telangana
2024-10-16,29.4,21.9,24.8,33.3,25.9,6.6,6.6,15.9,32.8,82,15.35,27803.82,3.22,63,Hyderabad,17.385,78.4867,Telangana
2024-10-17,29.0,22.7,25.0,31.9,26.4,7.8,7.8,20.5,40.3,90,15.27,32926.4,3.25,63,Hyderabad,17.385,78.4867,Telangana
2024-10-18,28.8,23.0,25.1,32.4,26.6,2.6,2.6,18.4,38.2,108,15.6,36000.0,3.27,55,Hyderabad,17.385,78.4867,Telangana
2024-10-19,30.3,22.0,25.3,33.7,26.0,0.9,0.9,19.1,37.8,110,18.81,36947.7,3.94,51,Hyderabad,17.385,78.4867,Telangana
2024-10-20,29.4,21.4,24.4,33.3,25.4,5.9,5.9,14.3,27.7,74,16.16,32400.0,3.38,63,Hyderabad,17.385,78.4867,Telangana
2024-10-21,29.6,20.8,24.8,34.3,24.4,1.2,1.2,11.6,22.7,78,18.22,39600.0,3.76,53,Hyderabad,17.385,78.4867,Telangana
2024-10-22,29.5,20.9,24.2,35.1,24.7,6.1,6.1,10.0,24.8,80,15.63,32333.37,3.2,63,Hyderabad,17.385,78.4867,Telangana
2024-10-23,30.5,21.0,24.9,32.6,24.1,0.0,0.0,13.3,28.1,12,21.57,39600.0,4.71,3,Hyderabad,17.385,78.4867,Telangana
2024-10-24,30.7,19.5,24.3,32.6,21.3,0.0,0.0,11.3,25.6,326,20.5,36866.52,4.56,3,Hyderabad,17.385,78.4867,Telangana
2024-10-25,30.1,19.9,24.2,31.4,20.6,0.0,0.0,15.1,31.7,325,21.41,39600.0,4.99,3,Hyderabad,17.385,78.4867,Telangana
2024-10-26,30.2,20.3,24.4,31.1,21.2,0.4,0.4,19.2,38.5,349,19.86,39600.0,4.71,51,Hyderabad,17.385,78.4867,Telangana
2024-10-27,30.5,18.7,24.5,32.7,20.2,0.0,0.0,12.5,27.7,314,20.65,39600.0,4.49,1,Hyderabad,17.385,78.4867,Telangana
2024-10-28,30.3,19.5,24.7,33.4,21.2,0.0,0.0,7.2,14.8,28,18.6,39600.0,3.93,2,Hyderabad,17.385,78.4867,Telangana
2024-10-29,30.5,20.0,25.4,34.5,22.5,0.1,0.1,8.3,16.2,269,19.8,39600.0,4.12,51,Hyderabad,17.385,78.4867,Telangana
2024-10-30,30.2,21.5,24.4,35.0,24.3,6.5,6.5,16.4,33.1,26,15.1,27412.18,3.2,63,Hyderabad,17.385,78.4867,Telangana
2024-10-31,28.7,21.1,24.4,32.8,24.0,11.3,11.3,10.4,25.9,82,13.9,28952.41,2.91,63,Hyderabad,17.385,78.4867,Telangana
2024-11-01,30.1,21.3,24.4,34.7,24.7,6.1,6.1,12.2,25.9,55,17.18,38347.62,3.53,63,Hyderabad,17.385,78.4867,Telangana
2024-11-02,29.2,20.7,24.4,32.9,24.1,1.6,1.6,14.1,31.7,69,16.15,37158.82,3.41,53,Hyderabad,17.385,78.4867,Telangana
2024-11-03,28.4,20.6,24.3,30.5,23.7,1.2,1.2,14.2,30.2,84,15.47,36002.12,3.37,53,Hyderabad,17.385,78.4867,Telangana
2024-11-04,29.5,20.4,24.5,31.9,23.6,0.0,0.0,10.5,25.2,87,18.95,39600.0,4.06,3,Hyderabad,17.385,78.4867,Telangana
2024-11-05,29.7,18.5,24.1,31.0,20.7,0.0,0.0,11.2,26.3,58,20.42,38098.86,4.58,3,Hyderabad,17.385,78.4867,Telangana
2024-11-06,30.2,18.1,23.8,31.6,18.9,0.0,0.0,12.7,26.3,27,21.18,39600.0,4.9,3,Hyderabad,17.385,78.4867,Telangana
2024-11-07,29.8,17.8,23.3,31.6,17.8,0.0,0.0,9.5,20.9,39,21.19,39600.0,4.64,2,Hyderabad,17.385,78.4867,Telangana
2024-11-08,29.6,17.6,23.8,32.1,18.3,0.0,0.0,10.3,25.6,67,19.73,39600.0,4.21,1,Hyderabad,17.385,78.4867,Telangana
2024-11-09,29.8,18.2,23.7,32.1,19.6,0.0,0.0,11.0,25.9,46,20.26,39600.0,4.4,0,Hyderabad,17.385,78.4867,Telangana
2024-11-10,29.9,18.5,24.1,31.0,19.2,0.0,0.0,12.4,24.1,40,20.65,39600.0,4.93,3,Hyderabad,17.385,78.4867,Telangana
2024-11-11,29.3,18.8,23.7,30.3,19.0,0.0,0.0,14.5,31.3,31,20.42,39600.0,4.78,3,Hyderabad,17.385,78.4867,Telangana
2024-11-12,29.9,20.5,25.4,31.3,20.7,0.0,0.0,12.9,29.2,50,18.75,37948.98,4.77,3,Hyderabad,17.385,78.4867,Telangana
2024-11-13,30.3,22.5,26.3,32.0,23.6,0.0,0.0,11.8,32.8,77,15.34,33208.88,4.2,3,Hyderabad,17.385,78.4867,Telangana
2024-11-14,29.5,21.9,25.1,33.0,25.3,1.0,1.0,11.6,29.9,85,10.63,13304.69,2.61,51,Hyderabad,17.385,78.4867,Telangana
2024-11-15,30.7,21.6,26.1,32.9,25.5,1.4,1.4,10.1,25.9,78,16.97,39600.0,4.14,53,Hyderabad,17.385,78.4867,Telangana
2024-11-16,30.6,21.9,26.0,31.0,23.2,0.0,0.0,9.9,28.8,57,19.68,39600.0,4.95,3,Hyderabad,17.385,78.4867,Telangana
2024-11-17,29.5,20.8,24.8,29.0,20.8,0.0,0.0,10.0,29.5,49,20.11,39600.0,5.03,2,Hyderabad,17.385,78.4867,Telangana
2024-11-18,28.6,19.9,23.9,29.3,20.0,0.0,0.0,9.8,26.6,60,20.24,39600.0,4.78,3,Hyderabad,17.385,78.4867,Telangana
2024-11-19,28.3,19.6,23.6,29.0,19.6,0.0,0.0,10.2,23.0,58,20.14,39600.0,4.67,0,Hyderabad,17.385,78.4867,Telangana
2024-11-20,28.1,18.8,23.3,29.0,18.9,0.0,0.0,8.6,22.3,74,20.1,39600.0,4.54,2,Hyderabad,17.385,78.4867,Telangana
2024-11-21,28.3,19.2,23.6,29.0,19.3,0.0,0.0,7.5,22.7,78,20.15,39600.0,4.44,1,Hyderabad,17.385,78.4867,Telangana
2024-11-22,28.6,19.1,23.6,29.2,19.2,0.0,0.0,9.6,23.4,64,19.94,39600.0,4.56,2,Hyderabad,17.385,78.4867,Telangana
2024-11-23,28.3,19.0,23.4,29.3,19.3,0.0,0.0,8.3,19.8,78,19.86,39600.0,4.14,3,Hyderabad,17.385,78.4867,Telangana
2024-11-24,28.4,19.4,23.5,29.5,19.6,0.0,0.0,9.6,23.0,56,19.59,39600.0,4.31,3,Hyderabad,17.385,78.4867,Telangana
2024-11-25,27.5,18.6,22.7,27.8,18.6,0.0,0.0,10.4,27.4,49,19.6,39565.71,4.47,3,Hyderabad,17.385,78.4867,Telangana
2024-11-26,28.8,18.6,23.3,29.7,17.9,0.0,0.0,12.2,29.9,32,18.7,39531.43,4.49,3,Hyderabad,17.385,78.4867,Telangana
2024-11-27,27.5,18.9,22.8,26.8,18.1,0.0,0.0,10.7,29.2,33,18.06,39497.24,4.57,3,Hyderabad,17.385,78.4867,Telangana
2024-11-28,26.9,18.0,22.0,25.2,16.4,0.0,0.0,15.7,40.7,34,19.62,37700.04,5.09,3,Hyderabad,17.385,78.4867,Telangana
2024-11-29,29.0,17.9,23.3,30.0,16.8,0.0,0.0,10.8,29.9,30,17.09,36358.35,4.35,3,Hyderabad,17.385,78.4867,Telangana
2024-11-30,29.1,21.1,24.7,29.7,21.6,0.0,0.0,14.9,39.2,34,13.13,29249.26,3.59,3,Hyderabad,17.385,78.4867,Telangana
2024-12-01,28.1,22.1,24.7,30.0,24.7,0.7,0.7,14.5,37.4,53,11.53,25845.1,2.99,51,Hyderabad,17.385,78.4867,Telangana
2024-12-02,27.3,21.7,23.7,29.7,24.3,4.2,4.2,12.8,32.8,76,9.06,16755.15,2.14,55,Hyderabad,17.385,78.4867,Telangana
2024-12-03,27.4,21.3,23.6,30.1,24.5,3.5,3.5,13.5,34.9,101,12.68,28800.0,2.67,53,Hyderabad,17.385,78.4867,Telangana
2024-12-04,28.3,21.8,24.7,31.3,25.2,0.8,0.8,11.2,27.7,109,15.21,38625.23,3.17,51,Hyderabad,17.385,78.4867,Telangana
2024-12-05,27.4,21.1,23.9,31.1,24.4,12.2,12.2,8.7,23.0,95,10.7,22113.84,2.28,63,Hyderabad,17.385,78.4867,Telangana
2024-12-06,29.1,21.6,24.7,33.0,25.0,3.1,3.1,10.3,24.1,118,15.84,36008.53,3.29,61,Hyderabad,17.385,78.4867,Telangana
2024-12-07,30.0,21.1,25.1,32.4,24.7,1.4,1.4,8.7,20.5,235,14.01,28800.0,2.91,53,Hyderabad,17.385,78.4867,Telangana
2024-12-08,28.7,21.8,24.5,33.0,25.4,1.1,1.1,8.3,28.8,138,13.01,29674.42,2.68,51,Hyderabad,17.385,78.4867,Telangana
2024-12-09,27.8,21.4,24.3,31.2,25.2,1.0,1.0,8.3,20.2,42,15.4,38733.25,3.08,51,Hyderabad,17.385,78.4867,Telangana
2024-12-10,28.2,21.0,23.8,29.9,21.9,0.6,0.6,13.0,32.8,53,14.95,32400.0,3.35,51,Hyderabad,17.385,78.4867,Telangana
2024-12-11,27.2,18.6,22.5,27.8,18.1,0.0,0.0,9.3,25.9,54,17.76,37973.17,4.03,3,Hyderabad,17.385,78.4867,Telangana
2024-12-12,27.4,17.5,22.2,27.6,17.4,0.0,0.0,7.7,16.6,40,17.95,37865.59,3.67,3,Hyderabad,17.385,78.4867,Telangana
2024-12-13,26.9,18.0,22.2,26.9,17.6,0.0,0.0,8.8,22.3,52,17.87,38924.37,4.02,3,Hyderabad,17.385,78.4867,Telangana
2024-12-14,26.6,17.5,21.7,26.8,16.9,0.0,0.0,8.8,25.9,50,18.4,38890.51,4.13,3,Hyderabad,17.385,78.4867,Telangana
2024-12-15,26.6,16.9,21.3,26.4,16.3,0.0,0.0,8.0,20.9,41,18.92,38857.43,4.08,2,Hyderabad,17.385,78.4867,Telangana
2024-12-16,27.0,15.5,20.9,26.2,14.0,0.0,0.0,7.1,20.5,60,18.89,38825.24,4.04,3,Hyderabad,17.385,78.4867,Telangana
2024-12-17,27.5,15.3,21.2,27.0,15.5,0.0,0.0,7.5,18.7,65,18.98,38794.04,3.82,3,Hyderabad,17.385,78.4867,Telangana
2024-12-18,28.0,16.7,22.3,28.5,16.8,0.0,0.0,8.3,20.5,30,18.37,38763.92,4.0,3,Hyderabad,17.385,78.4867,Telangana
2024-12-19,28.9,18.5,23.6,30.4,18.3,0.0,0.0,9.6,25.6,89,16.74,35161.69,3.76,3,Hyderabad,17.385,78.4867,Telangana
2024-12-20,29.4,20.9,24.7,31.0,24.4,0.0,0.0,8.1,23.0,48,12.22,28263.45,2.81,3,Hyderabad,17.385,78.4867,Telangana
2024-12-21,29.9,20.0,24.6,30.8,23.2,0.0,0.0,9.3,24.8,50,16.46,32400.0,3.77,3,Hyderabad,17.385,78.4867,Telangana
2024-12-22,28.5,20.2,24.0,31.0,21.5,0.0,0.0,10.9,25.2,77,15.22,32259.06,3.51,3,Hyderabad,17.385,78.4867,Telangana
2024-12-23,28.6,19.8,24.0,29.8,21.4,0.0,0.0,8.9,27.0,102,17.54,38433.63,3.93,1,Hyderabad,17.385,78.4867,Telangana
2024-12-24,28.5,21.0,24.3,28.1,21.5,0.0,0.0,13.2,32.8,102,15.13,36000.0,3.76,3,Hyderabad,17.385,78.4867,Telangana
2024-12-25,27.7,20.0,23.1,28.8,22.1,0.1,0.1,12.1,33.8,93,13.41,31002.3,3.0,51,Hyderabad,17.385,78.4867,Telangana
2024-12-26,25.9,20.6,22.4,27.3,22.5,0.5,0.5,14.1,34.6,103,9.28,20274.48,2.1,51,Hyderabad,17.385,78.4867,Telangana
2024-12-27,26.4,20.6,22.8,26.6,22.1,1.9,1.9,17.2,42.5,120,11.43,27110.58,2.77,53,Hyderabad,17.385,78.4867,Telangana
2024-12-28,27.9,18.8,23.0,29.0,20.3,0.0,0.0,12.1,33.1,133,17.29,38226.66,3.76,1,Hyderabad,17.385,78.4867,Telangana
2024-12-29,28.9,19.3,23.7,29.8,20.8,0.0,0.0,9.4,23.8,119,18.17,37970.46,3.96,0,Hyderabad,17.385,78.4867,Telangana
2024-12-30,30.0,19.4,24.5,30.1,20.8,0.0,0.0,9.0,23.8,92,18.48,38246.68,4.25,1,Hyderabad,17.385,78.4867,Telangana
2024-12-31,28.7,19.9,24.5,29.7,20.9,0.0,0.0,8.2,25.9,85,18.09,38255.68,4.06,3,Hyderabad,17.385,78.4867,Telangana
2025-01-01,28.6,20.5,24.3,29.1,21.7,0.0,0.0,10.2,29.9,57,18.17,37998.04,4.15,3,Hyderabad,17.385,78.4867,Telangana
2025-01-02,28.2,18.6,23.0,26.5,18.7,0.0,0.0,9.7,28.4,38,17.89,36677.29,4.37,3,Hyderabad,17.385,78.4867,Telangana
2025-01-03,28.9,18.2,23.1,27.7,17.0,0.0,0.0,9.4,26.6,59,19.14,38278.23,4.6,3,Hyderabad,17.385,78.4867,Telangana
2025-01-04,28.9,18.5,23.3,27.5,17.4,0.0,0.0,9.9,28.1,59,19.24,38284.11,4.63,3,Hyderabad,17.385,78.4867,Telangana
2025-01-05,28.2,16.4,22.4,28.2,17.8,0.0,0.0,9.5,24.5,116,19.1,38289.13,4.11,3,Hyderabad,17.385,78.4867,Telangana
2025-01-06,27.5,17.7,22.6,28.4,18.3,0.0,0.0,8.8,21.6,128,19.02,38028.58,4.04,0,Hyderabad,17.385,78.4867,Telangana
2025-01-07,28.6,18.0,23.1,28.5,19.2,0.0,0.0,10.4,27.0,63,18.96,37767.7,4.28,3,Hyderabad,17.385,78.4867,Telangana
2025-01-08,27.2,18.7,22.6,26.7,18.2,0.0,0.0,9.2,23.8,56,19.27,37850.93,4.44,1,Hyderabad,17.385,78.4867,Telangana
2025-01-09,25.8,17.0,21.6,25.7,15.7,0.0,0.0,11.3,32.8,85,19.09,37773.06,4.18,2,Hyderabad,17.385,78.4867,Telangana
2025-01-10,26.4,17.3,22.0,26.5,17.9,0.0,0.0,12.5,32.4,114,18.28,37247.93,4.1,3,Hyderabad,17.385,78.4867,Telangana
2025-01-11,26.8,17.8,22.2,27.2,18.2,0.0,0.0,12.5,30.6,120,18.34,37249.7,4.11,3,Hyderabad,17.385,78.4867,Telangana
2025-01-12,27.7,18.0,22.6,28.9,18.6,0.0,0.0,11.0,25.9,112,16.86,33650.86,3.85,3,Hyderabad,17.385,78.4867,Telangana
2025-01-13,28.7,19.0,23.5,29.7,19.3,0.0,0.0,11.7,29.5,100,17.44,35679.81,4.13,3,Hyderabad,17.385,78.4867,Telangana
2025-01-14,28.5,18.4,23.4,29.0,19.5,0.0,0.0,10.8,29.9,104,18.39,37251.33,4.23,3,Hyderabad,17.385,78.4867,Telangana
2025-01-15,28.1,18.7,23.1,28.6,20.2,0.0,0.0,12.2,33.5,111,17.16,31418.06,3.97,3,Hyderabad,17.385,78.4867,Telangana
